"Genome ID","sample","Version","ST_Enterobase","adk","fumC","gyrB","icd","mdh","purA","recA"
"64a9bbc349cc8b6af580900e","SB2713433966","202214121127-v3.2.1","12071","10","11","5","10","12","1","6"
"64a9bbc349cc8b6b61809058","SB2713433876","202214121127-v3.2.1","bfd4567ed4f4614da482b0ba60bd84a40be17598","31","12","53","1229","282","35","47"
"64a9bbc349cc8b6bfb808ecc","SB2713434407","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b6c14808f85","SB2713434137","202214121127-v3.2.1","67","6","19","5","1","9","8","7"
"64a9bbc349cc8b6c9d809040","SB2713433902","202214121127-v3.2.1","135","13","39","50","13","16","37","25"
"64a9bbc349cc8b6cda809018","SB2713433956","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc349cc8b6d00808f51","SB2713434194","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8b6d42808fa6","SB2713434094","202214121127-v3.2.1","57","6","31","5","28","1","1","2"
"64a9bbc349cc8b6db1808f32","SB2713434244","202214121127-v3.2.1","6949","36","43","247","13","23","11","26"
"64a9bbc349cc8b6f6580906b","SB2713433840","202214121127-v3.2.1","8583","64","11","4","561","8","8","2"
"64a9bbc349cc8b6fd4808e94","SB2713434471","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc349cc8b7072808f48","SB2713434207","202214121127-v3.2.1","bd785c42a399f05a9f4f3c8c9d4541ee5a6bd8b3","6","7","57","1","8,e58c6d2e6b219b1fd0eac3a2dd15bd4325af876b","8","2"
"64a9bbc349cc8b708f808f2e","SB2713434249","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc349cc8b70f6808e98","SB2713434467","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b71c1808f86","SB2713434136","202214121127-v3.2.1","761","10","11","5","8","8","8","2"
"64a9bbc349cc8b7355808f0d","SB2713434296","202214121127-v3.2.1","12401","6","29","3","26","11","7","14"
"64a9bbc349cc8b73aa808e86","SB2713434495","202214121127-v3.2.1","5881","20","762","41","43","5","431","2"
"64a9bbc349cc8b73d3808f27","SB2713434257","202214121127-v3.2.1","295","6","4","12","1","9","2","7"
"64a9bbc349cc8b73e5808fae","SB2713434081","202214121127-v3.2.1","681","38","39","30","13","17","25","28"
"64a9bbc349cc8b73f0808f0a","SB2713434299","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b73f4808ee4","SB2713434380","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc349cc8b73fa808f07","SB2713434304","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b7405808ef9","SB2713434354","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8b743a808f39","SB2713434234","202214121127-v3.2.1","446","6","19","3","26","11","8","6"
"64a9bbc349cc8b743b809053","SB2713433882","202214121127-v3.2.1","906","6","4","3","16","11","8","6"
"64a9bbc349cc8b746b808f5b","SB2713434183","202214121127-v3.2.1","352","76","96","19","89","17","1","10"
"64a9bbc349cc8b757a808f8a","SB2713434132","202214121127-v3.2.1","88","6","4","12","1","20","12","7"
"64a9bbc349cc8b75bf809012","SB2713433962","202214121127-v3.2.1","12236","10","11","5","8","7","996","6"
"64a9bbc349cc8b780f808f1a","SB2713434277","202214121127-v3.2.1","164","6","4","32","16","12","8","7"
"64a9bbc349cc8b7811809086","SB2713433808","202214121127-v3.2.1","744","10","11","135","8","8","8","2"
"64a9bbc349cc8b7856808eab","SB2713434446","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc349cc8b7896808f8e","SB2713434125","202214121127-v3.2.1","491","13","39","19","36","30","14","82"
"64a9bbc349cc8b789d809034","SB2713433916","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc349cc8b78a2808ea2","SB2713434455","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc349cc8b7906808f5a","SB2713434184","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc349cc8b7912809046","SB2713433896","202214121127-v3.2.1","1679","6","4","12","1","20","2","44"
"64a9bbc349cc8b7a6680906c","SB2713433837","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc349cc8b7bd5809051","SB2713433884","202214121127-v3.2.1","540","6","7","57","1","8","8","2"
"64a9bbc349cc8b7bff809057","SB2713433878","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8b7c1c808fa0","SB2713434100","202214121127-v3.2.1","162","9","65","5","1","9","13","6"
"64a9bbc349cc8b7cab808e8b","SB2713434481","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc349cc8b7cd6808f52","SB2713434193","202214121127-v3.2.1","429","97","40","93","13","23","28","66"
"64a9bbc349cc8b7d06808fc6","SB2713434051","202214121127-v3.2.1","2165","6","23","3","16","9","7","7"
"64a9bbc349cc8b7d08808f87","SB2713434135","202214121127-v3.2.1","5308","1","23","7","10","20","3","56"
"64a9bbc349cc8b7d2f809042","SB2713433900","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc349cc8b7e64808fb9","SB2713434067","202214121127-v3.2.1","349","34","36","39","87","67","16","4"
"64a9bbc349cc8b7e7b808f29","SB2713434254","202214121127-v3.2.1","38","4","26","2","25","5","5","19"
"64a9bbc349cc8b7efd808eca","SB2713434409","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8b7f32808feb","SB2713434004","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8b8031808f36","SB2713434238","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc349cc8b8131808f71","SB2713434159","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8b8154808efe","SB2713434314","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b81bd809004","SB2713433977","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8b8233808f57","SB2713434187","202214121127-v3.2.1","135","13","39","50","13","16","37","25"
"64a9bbc349cc8b82bd809047","SB2713433895","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc349cc8b850b809017","SB2713433957","202214121127-v3.2.1","898","6","8","4","159","9","23","7"
"64a9bbc349cc8b85dc808fce","SB2713434039","202214121127-v3.2.1","77","6","7","5","1","8","18","27"
"64a9bbc349cc8b869f808fa2","SB2713434098","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc349cc8b874d808ee3","SB2713434381","202214121127-v3.2.1","5308","1","23","7","10","20","3","56"
"64a9bbc349cc8b8828808fc2","SB2713434056","202214121127-v3.2.1","1585","10","11","4","8","8","1","2"
"64a9bbc349cc8b8885808e9c","SB2713434462","202214121127-v3.2.1","871","64","7","1","8","8","8","6"
"64a9bbc349cc8b895f808f97","SB2713434113","202214121127-v3.2.1","6069","64","4","44","9","11","35","7"
"64a9bbc349cc8b8a69808eef","SB2713434365","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8b8a8d808fed","SB2713434002","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc349cc8b8acd808f5d","SB2713434181","202214121127-v3.2.1","998","13","52","156","14","17","25","17"
"64a9bbc349cc8b8ad5809016","SB2713433958","202214121127-v3.2.1","607","113","4","5","83","8","8","6"
"64a9bbc349cc8b8b12809009","SB2713433972","202214121127-v3.2.1","1721","222","11","4","8","8","8","2"
"64a9bbc349cc8b8f63808ea9","SB2713434448","202214121127-v3.2.1","7804","38","39","9","13","17","44","34"
"64a9bbc349cc8b8fe6809002","SB2713433979","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc349cc8b91dd809071","SB2713433831","202214121127-v3.2.1","1081","6","4","5","18","11","8","2"
"64a9bbc349cc8b93b1808eb9","SB2713434430","202214121127-v3.2.1","720","35","3","58","6","5","16","4"
"64a9bbc349cc8b93db808ed8","SB2713434394","202214121127-v3.2.1","48","6","11","4","8","8","8","2"
"64a9bbc349cc8b9448808f46","SB2713434209","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc349cc8b96c1808f7d","SB2713434146","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8b9744809065","SB2713433859","202214121127-v3.2.1","23","6","4","12","1","20","13","7"
"64a9bbc349cc8b97a9808fe2","SB2713434014","202214121127-v3.2.1","66838af329764c6afb6f7ed53974035cdf9e0278","6","4","12","1","20","914277d73aaba35f3878cab2829922942b0418c9","7"
"64a9bbc349cc8b9855809072","SB2713433830","202214121127-v3.2.1","215","10","11","4","8","8","18","2"
"64a9bbc349cc8b9b1f809077","SB2713433824","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8b9c1f809088","SB2713433806","202214121127-v3.2.1","11793","10","11","1116","8","8","8","2"
"64a9bbc349cc8b9c8380900f","SB2713433965","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc349cc8b9e77808faf","SB2713434080","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc349cc8b9e7a808eb6","SB2713434434","202214121127-v3.2.1","154","6","6","5","10","9","8","6"
"64a9bbc349cc8b9e7c808fd9","SB2713434025","202214121127-v3.2.1","1236","170","195","13","100","30","25","30"
"64a9bbc349cc8b9eb2808ef1","SB2713434363","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc349cc8b9fb480902e","SB2713433922","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc349cc8ba0aa809006","SB2713433975","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8ba198808ec2","SB2713434418","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc349cc8ba25a808f03","SB2713434309","202214121127-v3.2.1","3018","12","58","54","344","1","2","47"
"64a9bbc349cc8ba27b80900c","SB2713433968","202214121127-v3.2.1","641","9","6","33","131","24","8","7"
"64a9bbc349cc8ba284808fdc","SB2713434022","202214121127-v3.2.1","410","6","4","12","1","20","18","7"
"64a9bbc349cc8ba43d808fa3","SB2713434097","202214121127-v3.2.1","5897","35","3","234","342","5","5","95"
"64a9bbc349cc8ba46d808fe0","SB2713434017","202214121127-v3.2.1","34","10","11","4","1","8","8","2"
"64a9bbc349cc8ba4fa808f93","SB2713434117","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc349cc8ba578808fe7","SB2713434008","202214121127-v3.2.1","2531","6","4","1","95","69","8","7"
"64a9bbc349cc8ba604808f17","SB2713434280","202214121127-v3.2.1","86","9","6","33","33","24","8","7"
"64a9bbc349cc8ba675808ed0","SB2713434403","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8ba73c808e8a","SB2713434482","202214121127-v3.2.1","398","64","7","1","1","8","8","6"
"64a9bbc349cc8ba75e808f06","SB2713434305","202214121127-v3.2.1","10929","10","11","4","1277","8","8","2"
"64a9bbc349cc8ba7b3808e88","SB2713434493","202214121127-v3.2.1","23","6","4","12","1","20","13","7"
"64a9bbc349cc8ba822808f22","SB2713434265","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8ba86e808f13","SB2713434285","202214121127-v3.2.1","1122","8","11","57","1","7","18","6"
"64a9bbc349cc8baab2808e9b","SB2713434463","202214121127-v3.2.1","3944","10","11","4","8","179","8","2"
"64a9bbc349cc8bacaf808eb8","SB2713434432","202214121127-v3.2.1","3258","20","45","41","43","5","273","2"
"64a9bbc349cc8badc6808f3b","SB2713434231","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc349cc8badf1809005","SB2713433976","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8bae3e808e91","SB2713434474","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8baec1808f94","SB2713434116","202214121127-v3.2.1","134","13","44","49","13","16","10","34"
"64a9bbc349cc8bafb5808ea0","SB2713434457","202214121127-v3.2.1","3580","6","65","344","1","11","13","6"
"64a9bbc349cc8bb00780907a","SB2713433821","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8bb16980904c","SB2713433889","202214121127-v3.2.1","1011","6","4","159","44","112","1","17"
"64a9bbc349cc8bb191808fcb","SB2713434044","202214121127-v3.2.1","357","13","40","13","13","23","25","66"
"64a9bbc349cc8bb1fa809082","SB2713433812","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc349cc8bb239808e8f","SB2713434476","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8bb34d808fac","SB2713434085","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc349cc8bb34d80900a","SB2713433970","202214121127-v3.2.1","536","6","107","1","95","69","8","20"
"64a9bbc349cc8bb3a5808ff8","SB2713433991","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8bb66b808ffc","SB2713433987","202214121127-v3.2.1","345","6","4","14","1","20","62","7"
"64a9bbc349cc8bb6ea808fbb","SB2713434065","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8bb803808fc1","SB2713434057","202214121127-v3.2.1","978","76","43","19","13","17","44","25"
"64a9bbc349cc8bb80a809063","SB2713433861","202214121127-v3.2.1","1081","6","4","5","18","11","8","2"
"64a9bbc349cc8bb87b809008","SB2713433973","202214121127-v3.2.1","215","10","11","4","8","8","18","2"
"64a9bbc349cc8bb980809064","SB2713433860","202214121127-v3.2.1","3202","6","11","5","348","278","8","2"
"64a9bbc349cc8bbb6c808efc","SB2713434351","202214121127-v3.2.1","404","14","14","10","14","17","7","74"
"64a9bbc349cc8bbbe8808fdf","SB2713434019","202214121127-v3.2.1","847","6","6","5","26","9","13","98"
"64a9bbc349cc8bbce2809021","SB2713433935","202214121127-v3.2.1","388","6","4","12","18","24","7","6"
"64a9bbc349cc8bbd17808fff","SB2713433982","202214121127-v3.2.1","4532","6","95","32","18","11","8","14"
"64a9bbc349cc8bbd39808e7d","SB2713434527","202214121127-v3.2.1","681","38","39","30","13","17","25","28"
"64a9bbc349cc8bbd83808e80","SB2713434523","202214121127-v3.2.1","4995","6","4","5","1","8","8","6"
"64a9bbc349cc8bbe1d808ec4","SB2713434416","202214121127-v3.2.1","6ac09092da6d2433da1fc963339c48f9f31485dd","80","186","54","711","143","35","47"
"64a9bbc349cc8bbe7e80904d","SB2713433888","202214121127-v3.2.1","1721","222","11","4","8","8","8","2"
"64a9bbc349cc8bbf20808fd6","SB2713434031","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8bc0a3808f62","SB2713434176","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8bc0c0808f55","SB2713434189","202214121127-v3.2.1","1122","8","11","57","1","7","18","6"
"64a9bbc349cc8bc150808f59","SB2713434185","202214121127-v3.2.1","278","9","23","64","18","11","8","6"
"64a9bbc349cc8bc47f808ef5","SB2713434359","202214121127-v3.2.1","569","13","38","84","13","17","64","34"
"64a9bbc349cc8bc5bd80903f","SB2713433903","202214121127-v3.2.1","23","6","4","12","1","20","13","7"
"64a9bbc349cc8bc5d9808f40","SB2713434218","202214121127-v3.2.1","336","9","4","33","18","11","8","6"
"64a9bbc349cc8bc614809049","SB2713433892","202214121127-v3.2.1","48","6","11","4","8","8","8","2"
"64a9bbc349cc8bc64c808ee9","SB2713434374","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8bc64d808f4d","SB2713434198","202214121127-v3.2.1","602","6","19","33","26","11","8","6"
"64a9bbc349cc8bc6a0809033","SB2713433917","202214121127-v3.2.1","1139","8","7","1","8","8","18","6"
"64a9bbc349cc8bc803808f79","SB2713434150","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8bc818808edb","SB2713434391","202214121127-v3.2.1","2521","6","19","3","135","11","8","6"
"64a9bbc349cc8bc83f809074","SB2713433827","202214121127-v3.2.1","1406","46","156","2","25","5","16","19"
"64a9bbc349cc8bc85d808ea1","SB2713434456","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8bcc02808f92","SB2713434120","202214121127-v3.2.1","6069","64","4","44","9","11","35","7"
"64a9bbc349cc8bcc3b808f8c","SB2713434129","202214121127-v3.2.1","6445","137","29","4","18","9","8","6"
"64a9bbc349cc8bccbc809013","SB2713433961","202214121127-v3.2.1","12236","10","11","5","8","7","996","6"
"64a9bbc349cc8bcd74808f3a","SB2713434233","202214121127-v3.2.1","446","6","19","3","26","11","8","6"
"64a9bbc349cc8bcdbe809001","SB2713433980","202214121127-v3.2.1","542","112","11","5","12","8","8","86"
"64a9bbc349cc8bcdd7808edc","SB2713434389","202214121127-v3.2.1","4038","6","19","3","18","9","8","156"
"64a9bbc349cc8bd25a808fd7","SB2713434030","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
"64a9bbc349cc8bd488808f9b","SB2713434107","202214121127-v3.2.1","1611","6","4","15","18","9","26","7"
"64a9bbc349cc8bd52f808eb5","SB2713434435","202214121127-v3.2.1","2556","96","40","268","100","23","28","122"
"64a9bbc349cc8bd57280903d","SB2713433906","202214121127-v3.2.1","10634","80","1521","69","16","55","8","6"
"64a9bbc349cc8bd749808ee8","SB2713434375","202214121127-v3.2.1","10520","119","95","14","18","9","13","6"
"64a9bbc349cc8bd7c9809041","SB2713433901","202214121127-v3.2.1","141","13","52","10","14","17","25","17"
"64a9bbc349cc8bd887808fbc","SB2713434064","202214121127-v3.2.1","73","36","24","9","13","17","11","25"
"64a9bbc349cc8bd8a6808f33","SB2713434243","202214121127-v3.2.1","652","6","4","33","132","20","12","7"
"64a9bbc349cc8bd8e9808f8d","SB2713434128","202214121127-v3.2.1","2388","6","4","3","16","9","8","7"
"64a9bbc349cc8bd8ff808fa8","SB2713434091","202214121127-v3.2.1","10735","80","23","33","291","11","8","6"
"64a9bbc349cc8bd972809045","SB2713433897","202214121127-v3.2.1","135","13","39","50","13","16","37","25"
"64a9bbc349cc8bdaf5809010","SB2713433964","202214121127-v3.2.1","10176","6","6","3","56","11","26","6"
"64a9bbc349cc8bdd77808f6e","SB2713434162","202214121127-v3.2.1","1193","14","14","10","200","17","7","10"
"64a9bbc349cc8bde36809011","SB2713433963","202214121127-v3.2.1","101","43","41","15","18","11","7","6"
"64a9bbc349cc8bde83809084","SB2713433810","202214121127-v3.2.1","1079","6","19","14","16","11","12","2"
"64a9bbc349cc8bdee5808ece","SB2713434405","202214121127-v3.2.1","144","13","43","9","36","30","44","25"
"64a9bbc349cc8bdfa2808ea7","SB2713434450","202214121127-v3.2.1","652","6","4","33","132","20","12","7"
"64a9bbc349cc8be00a809039","SB2713433910","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc349cc8be04a808fec","SB2713434003","202214121127-v3.2.1","86","9","6","33","33","24","8","7"
"64a9bbc349cc8be0b6808fbe","SB2713434061","202214121127-v3.2.1","998","13","52","156","14","17","25","17"
"64a9bbc349cc8be372808e83","SB2713434499","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc349cc8be399808f24","SB2713434260","202214121127-v3.2.1","1434","10","11","5","8","7","8","6"
"64a9bbc349cc8be422808ea6","SB2713434451","202214121127-v3.2.1","1385","13","40","93","13","23","28","30"
"64a9bbc349cc8be45c808ea5","SB2713434452","202214121127-v3.2.1","155","6","4","14","16","24","8","14"
"64a9bbc349cc8be663808ec0","SB2713434421","202214121127-v3.2.1","69","21","35","27","6","5","5","4"
"64a9bbc349cc8be6a7809055","SB2713433880","202214121127-v3.2.1","1844","6","29","33","16","11","7","2"
"64a9bbc349cc8be7b080905d","SB2713433870","202214121127-v3.2.1","351","6","95","4","88","7","7","7"
"64a9bbc349cc8be90a808f00","SB2713434312","202214121127-v3.2.1","401","1","107","7","11","7","3","7"
"64a9bbc349cc8be9e4808f37","SB2713434237","202214121127-v3.2.1","662","120","151","46","48","35","40","38"
"64a9bbc349cc8be9f7808e82","SB2713434503","202214121127-v3.2.1","683","6","4","127","16","24","8","6"
"64a9bbc349cc8beabc809048","SB2713433893","202214121127-v3.2.1","58","6","4","4","16","24","8","14"
"64a9bbc349cc8beb7e809030","SB2713433920","202214121127-v3.2.1","117","20","45","41","43","5","32","2"
"64a9bbc349cc8beb98809060","SB2713433865","202214121127-v3.2.1","68","33","26","2","31","5","16","19"
"64a9bbc349cc8beeb7808ecf","SB2713434404","202214121127-v3.2.1","95","37","38","19","37","17","11","26"
"64a9bbc349cc8bef3a808ed7","SB2713434396","202214121127-v3.2.1","399","6","4","1","95","69","8","20"
"64a9bbc349cc8bef3f808ff9","SB2713433990","202214121127-v3.2.1","443","6","19","15","16","9","8","7"
