sample,species,%_of_10_best_matches=species,top_hit_distance,top_hit_p_value,top_hit_shared_hashes,num_genomes,maximum_genome_length,minimum_genome_length,result,filename,total_length,number,mean_length,longest,shortest,N_count,Gaps,N50,N50n,N70,N70n,N90,N90n,#IID,HOM_REF_CT,HOM_ALT_SNP_CT,HET_SNP_CT,DIPLOID_TRANSITION_CT,DIPLOID_TRANSVERSION_CT,DIPLOID_NONSNP_NONSYMBOLIC_CT,DIPLOID_SINGLETON_CT,HAP_REF_INCL_FEMALE_Y_CT,HAP_ALT_INCL_FEMALE_Y_CT,MISSING_INCL_FEMALE_Y_CT,Contamination_Antony,Contamination_Julio,Contamination,Host,Collection_Year,Continent,Country,Dataset,Research_Point,Date_Collected,State_grocery,Organic_RWA,State,CA,Notes,GWU_RUN_NAME,Isolate_submitted
SRR4451708,Campylobacter jejuni,100,0.000434439,0,982/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890096,Campylobacter jejuni,100,0.00524853,0,811/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR2916021,Campylobacter jejuni,100,0.00384578,0,856/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890182,Campylobacter jejuni,100,0.00308338,0,882/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR9901860,Campylobacter jejuni,100,0.0135508,0,603/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2938809,Campylobacter jejuni,100,0.00420918,0,844/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890092,Campylobacter jejuni,100,0.00305472,0,883/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890112,Campylobacter jejuni,100,0.00325637,0,876/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890088,Campylobacter jejuni,100,0.00508714,0,816/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR1993314,Campylobacter jejuni,100,0.00448671,0,835/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR1993313,Campylobacter jejuni,100,0.00461146,0,831/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR5363131,Campylobacter jejuni,100,0.00723198,0,753/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4020198,Campylobacter jejuni,100,0.00208065,0,918/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890089,Campylobacter jejuni,100,0.00635099,0,778/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mislabelled sample to exclude,WELLCOME_Run_1,Campylobacter spp.
SB277890153,Campylobacter jejuni,100,0.00436283,0,839/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890147,Campylobacter jejuni,100,0.00205363,0,919/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR2916009,Campylobacter jejuni,100,0.00146992,0,941/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9942816,Campylobacter jejuni,100,0.00113443,0,954/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890114,Campylobacter jejuni,100,0.00402654,0,850/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR4451714,Campylobacter jejuni,100,0.000705841,0,971/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890168,Campylobacter jejuni,100,0.00351914,0,867/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890146,Campylobacter jejuni,100,0.00811798,0,729/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR4451707,Campylobacter jejuni,100,0.000532603,0,978/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890151,Campylobacter jejuni,100,0.000631368,0,974/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR9901800,Campylobacter jejuni,100,0.00621379,0,782/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR14206028,Campylobacter jejuni,100,0.0131603,0,611/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4451709,Campylobacter jejuni,100,4.77E-05,0,998/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890131,Campylobacter jejuni,100,0.00319852,0,878/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR5363133,Campylobacter jejuni,100,0.010441,0,671/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2916004,Campylobacter jejuni,100,0.00146992,0,941/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2916003,Campylobacter jejuni,100,0.00144387,0,942/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR4451712,Campylobacter jejuni,100,0.001839,0,927/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR2916022,Campylobacter jejuni,100,0.00141786,0,943/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890103,Campylobacter jejuni,100,0.00405685,0,849/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890104,Campylobacter jejuni,100,0.00128842,0,948/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR4451713,Campylobacter jejuni,100,0.00162709,0,935/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR3029082,Campylobacter jejuni,100,0.00294054,0,887/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB277890156,Campylobacter jejuni,100,0.00405685,0,849/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SRR9942663,Campylobacter jejuni,100,0.000532603,0,978/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SRR9934225,Campylobacter jejuni,100,0.00308338,0,882/1000,162,1898513,1567232,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SB279408018,Carnobacterium divergens,100,0.0411434,0,267/1000,1,unknown,unknown,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2019,North America,United States,SB27,21_KP_FUTI_CN-073_M1,11/02/2019,CA,1,California,1,,WELLCOME_Run_6,Salmonella spp.
SB277889600,Citrobacter braakii,100,0.011984,0,636/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,44_KP_FUTI_CN-012,19/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889576,Citrobacter braakii,100,0.0129198,0,616/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,5_KP_FUTI_CN-012,19/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889598,Citrobacter braakii,100,0.0129198,0,616/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,39_KP_FUTI_CN-012,19/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889602,Citrobacter braakii,100,0.0119383,0,637/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,52_KP_FUTI_CN-012,16/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889599,Citrobacter braakii,100,0.0129677,0,615/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,41_KP_FUTI_CN-012,19/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889326,Citrobacter braakii,100,0.0145076,0,584/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,4_KP_FUTI_CN-003,19/09/2017,CA,0,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889604,Citrobacter braakii,100,0.012872,0,617/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,60_KP_FUTI_CN-012,16/11/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB2711673131,Citrobacter braakii,100,0.0215695,0,466/1000,2,5634842,4834774,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2020,North America,United States,SB27,60574_KP_FUTI_EMSL_M1,02/11/2020,CA,,California,1,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2711673624,Citrobacter freundii,50,0.0427316,0,256/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Salmonella spp.
SB277889433,Citrobacter freundii,50,0.0140996,0,592/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,15_KP_FUTI_CN-007,17/10/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB277889429,Citrobacter freundii,50,0.0118471,0,639/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,11_KP_FUTI_CN-007,15/10/2017,CA,0,California,1,,WELLCOME_Run_1,Escherichia coli
SB279406526,Citrobacter freundii,50,0.0114865,0,647/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2018,North America,United States,SB27,27_KP_FUTI_CN-021,23/01/2018,CA,1,California,1,,WELLCOME_Run_6,Escherichia coli
SB2711673120,Citrobacter freundii,50,0.0323015,0,340/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2020,North America,United States,SB27,60563_KP_FUTI_EMSL_M1,26/10/2020,CA,,California,1,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB2711673564,Citrobacter freundii,100,0.0475157,0,226/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,2021,North America,United States,SB27,30564_KP_Clinical,10/05/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB279408762,Citrobacter freundii,50,0.0117112,0,642/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beef,2020,North America,United States,SB27,18_KP_FUTI_CN-114_M4,03/02/2020,CA,0,CA,1,,WELLCOME_Run_6,Escherichia coli
SB277889907,Citrobacter freundii,90,0.0106545,0,666/1000,23,5772165,4899014,good,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Salmonella spp.
SB277889443,Citrobacter freundii,50,0.0118927,0,638/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2017,North America,United States,SB27,31_KP_FUTI_CN-007,17/10/2017,CA,1,California,1,,WELLCOME_Run_1,Escherichia coli
SB2711673582,Citrobacter freundii,90,0.0433296,0,252/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,2021,North America,United States,SB27,30618_KP_Clinical,18/05/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB279406428,Citrobacter freundii,50,0.0212234,0,471/1000,23,5772165,4899014,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Chicken,2018,North America,United States,SB27,9_KP_FUTI_CN-033,17/04/2018,CA,1,Iowa,0,,WELLCOME_Run_5,Escherichia coli
SB278791020,Citrobacter youngae,100,0.0366967,0,301/1000,3,4867355,4654874,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_4,Salmonella spp.
SB2711673565,Enterobacter asburiae,50,0.0482105,0,222/1000,11,5484425,4551186,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Human,2021,North America,United States,SB27,30565_KP_Clinical,10/05/2021,,,,,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB278790956,Enterobacter hormaechei,20,0.026819,0,398/1000,52,5545020,4552052,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_4,Salmonella spp.
SB277890188,Enterococcus faecalis,100,0.0223484,0,455/1000,25,3359974,2668255,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB277890130,Enterococcus faecalis,100,0.0230782,0,445/1000,25,3359974,2668255,uncertain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,WELLCOME_Run_1,Campylobacter spp.
SB278790819,Escherichia coli,100,0.0142009,0,590/1000,823,6162737,3976195,good,SB278790819,5200252,330,15758.34,327133,78,584,6,98035,15,66967,28,22825,51,SB278790819,644653,90386,509,65926,24046,0,356,0,0,80,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,7047_KP_Clinical,07/02/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SRR5043173,Escherichia coli,100,0.000312573,0,987/1000,823,6162737,3976195,good,SRR5043173,5470425,557,9821.23,614163,128,1181,12,148374,11,97323,20,16993,40,SRR5043173,741457,66139,589,47847,17930,0,2,0,0,57,Non contaminated,Non contaminated,Non contaminated,Bovine,2016,North America,,Contextual,,,,,,,,,
SB2710196307,Escherichia coli,100,0.00291212,0,888/1000,823,6162737,3976195,good,SB2710196307,5447156,714,7629.07,551522,78,1463,44,217373,8,134593,13,39253,25,SB2710196307,716583,97161,3023,73063,25976,0,6,0,0,90,Contaminated,Non contaminated,Contaminated,Human,2020,North America,United States,SB27,24843_KP_Clinical,31/03/2020,,,,,,WELLCOME_Run_7,Escherichia coli
SB2710442273,Escherichia coli,100,0.00673355,0,767/1000,823,6162737,3976195,good,SB2710442273,4919994,375,13119.98,187746,78,490,5,67837,24,48693,41,17467,72,SB2710442273,772605,43714,462,31381,12024,0,36,0,0,8,Non contaminated,Contaminated,Contaminated,Pork,2019,North America,United States,SB27,5_KP_FUTI_CN-081_M3,15/04/2019,CA,0,MO,0,,WELLCOME_Run_8,Escherichia coli
SB2710441940,Escherichia coli,80,0.0284057,0,380/1000,823,6162737,3976195,good,SB2710441940,10085338,547,18437.55,705222,78,295,3,148000,17,85836,36,36093,74,SB2710441940,771641,42209,2919,32229,12384,0,878,0,0,27,Contaminated,Contaminated,Contaminated,Beef,2018,North America,United States,SB27,13_KP_FUTI_CN-052_M4,27/08/2018,CA,1,NE,0,,WELLCOME_Run_8,Escherichia coli
SB278790363,Escherichia coli,100,0.00128842,0,948/1000,823,6162737,3976195,good,SB278790363,5165125,172,30029.8,574612,78,667,7,347535,6,200331,10,113188,17,SB278790363,525912,95637,897,70538,25136,0,67,0,0,62,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,11547_KP_Clinical,15/08/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB279406974,Escherichia coli,100,0.00439372,0,838/1000,823,6162737,3976195,good,SB279406974,5338727,405,13182.04,534143,78,1459,15,226195,8,175843,13,67058,22,SB279406974,627717,98538,651,72255,25825,0,18,0,0,66,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,17513_KP_Clinical,15/05/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SRR5970424,Escherichia coli,100,0.00229842,0,910/1000,823,6162737,3976195,good,SRR5970424,4996892,132,37855.24,404476,128,198,2,165145,9,123541,16,64045,26,SRR5970424,769866,37663,614,27291,10363,0,405,0,0,89,Non contaminated,Non contaminated,Non contaminated,Water/River,2017,North America,,Contextual,,,,,,,,,
SB2710445245,Escherichia coli,100,0.00628226,0,780/1000,823,6162737,3976195,good,SB2710445245,4657537,173,26922.18,976521,78,594,6,270656,5,188031,10,89841,17,SB2710445245,700803,36662,342,26443,10144,0,73,0,0,19,Non contaminated,Non contaminated,Non contaminated,Beef,2019,North America,United States,SB27,10_KP_FUTI_CN-097_M4,19/08/2019,CA,1,CA,1,,WELLCOME_Run_9,Escherichia coli
SB2710441866,Escherichia coli,100,0.00881017,0,711/1000,823,6162737,3976195,good,SB2710441866,5252118,305,17220.06,681388,78,682,7,148548,10,99157,19,36178,36,SB2710441866,777941,38179,664,27724,10564,0,23,0,0,10,Non contaminated,Non contaminated,Non contaminated,Turkey,2021,North America,United States,SB27,17_KP_FUTI_CN-124_M2,23/05/2021,CA,0,Minnesota,0,,WELLCOME_Run_7,Escherichia coli
SB2711674113,Escherichia coli,100,0.0107405,0,664/1000,823,6162737,3976195,good,SB2711674113,7990421,12462,641.18,61266,78,31790,327,2509,604,773,1864,314,5350,SB2711674113,658327,34206,78049,81402,29841,0,11,0,0,54,Contaminated,Contaminated,Contaminated,Pork,2021,North America,United States,SB27,23_DC_MEAT_CN-137_M3,29/11/2021,DC,0,NC,0,,WELLCOME_Run_9,Escherichia coli
SB2710445111,Escherichia coli,100,0.00170624,0,932/1000,823,6162737,3976195,good,SB2710445111,5317226,499,10655.76,544147,78,1265,13,178746,10,130947,17,25345,35,SB2710445111,640570,96502,723,70957,25327,0,1,0,0,54,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,27649_KP_Clinical,21/09/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SRR7724602,Escherichia coli,100,0.0108702,0,661/1000,823,6162737,3976195,good,SRR7724602,5227507,808,6469.69,578649,56,1444,15,126855,10,95907,20,27340,39,SRR7724602,498332,86982,1441,63868,23768,0,235,0,0,24,Contaminated,Non contaminated,Contaminated,Avian,2017,Oceania,,Contextual,,,,,,,,,
SB2710442045,Escherichia coli,100,0.00348975,0,868/1000,823,6162737,3976195,good,SB2710442045,4837107,232,20849.6,325241,78,491,5,185483,10,121460,17,43630,30,SB2710442045,802146,14358,261,10344,4089,0,235,0,0,23,Non contaminated,Non contaminated,Non contaminated,Beef,2018,North America,United States,SB27,11_KP_FUTI_CN-046_M4,16/07/2018,CA,0,CA,1,,WELLCOME_Run_8,Escherichia coli
SB278791758,Escherichia coli,100,0.00058191,0,976/1000,823,6162737,3976195,good,SB278791758,5101782,173,29490.07,442623,78,389,4,234997,8,129150,14,34993,27,SB278791758,638645,96345,551,70760,25147,0,42,0,0,105,Non contaminated,Non contaminated,Non contaminated,Chicken,2018,North America,United States,SB27,27_KP_FUTI_CN-022,29/01/2018,CA,1,California,1,,WELLCOME_Run_5,Escherichia coli
SB277889601,Escherichia coli,100,0.00796745,0,733/1000,823,6162737,3976195,good,SB277889601,5368993,295,18199.98,347913,78,488,5,108568,16,66883,28,29479,54,SB277889601,578092,65870,686,47905,18021,0,119,0,0,77019,Non contaminated,Non contaminated,Contaminated,Chicken,2017,North America,United States,SB27,47_KP_FUTI_CN-012,19/11/2017,CA,1,California,1,Mislabelled sample to exclude,WELLCOME_Run_1,Escherichia coli
SB278790581,Escherichia coli,100,0.0172424,0,534/1000,823,6162737,3976195,good,SB278790581,6941271,185,37520.38,581354,78,1174,12,342390,8,183132,14,78033,26,SB278790581,525227,96909,302,71196,25261,0,43,0,0,53,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,14337_KP_Clinical,21/12/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB279406994,Escherichia coli,100,0.00149601,0,940/1000,823,6162737,3976195,good,SB279406994,5203265,149,34921.24,818633,78,392,4,468447,5,246365,8,113184,14,SB279406994,628314,97875,730,71818,25689,0,28,0,0,52,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,17703_KP_Clinical,24/05/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB278790263,Escherichia coli,100,0.00131423,0,947/1000,823,6162737,3976195,good,SB278790263,5101194,241,21166.78,929824,78,1157,12,365157,5,325031,8,109746,13,SB278790263,526644,95218,576,70133,24850,0,89,0,0,62,Non contaminated,Non contaminated,Non contaminated,Human,2018,North America,United States,SB27,10325_KP_Clinical,27/06/2018,,,,,,WELLCOME_Run_3,Escherichia coli
SB279406835,Escherichia coli,100,0.00528099,0,810/1000,823,6162737,3976195,good,SB279406835,5347358,599,8927.14,460419,78,751,16,327691,7,174067,12,28883,25,SB279406835,628718,96417,1770,71753,25490,0,156,0,0,90,Contaminated,Non contaminated,Contaminated,Human,2019,North America,United States,SB27,16026_KP_Clinical,14/03/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB2710442666,Escherichia coli,100,0.00257463,0,900/1000,823,6162737,3976195,good,SB2710442666,4757403,163,29186.52,645788,78,488,5,167510,8,111141,14,59485,24,SB2710442666,778568,37847,371,27164,10490,0,74,0,0,9,Non contaminated,Non contaminated,Non contaminated,Beef,2019,North America,United States,SB27,16_KP_FUTI_CN-107_M4,10/11/2019,CA,1,AZ,0,,WELLCOME_Run_8,Escherichia coli
SB279407816,Escherichia coli,100,0.000780658,0,968/1000,823,6162737,3976195,good,SB279407816,5111686,169,30246.66,689744,78,1361,14,384425,6,237238,9,113616,16,SB279407816,632661,93754,474,68718,24570,0,32,0,0,73,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,23764_KP_Clinical,04/02/2020,,,,,,WELLCOME_Run_6,Escherichia coli
SB2711673165,Escherichia coli,100,0.00294054,0,887/1000,823,6162737,3976195,good,SB2711673165,5193631,114,45558.17,743541,78,487,5,501210,5,429270,7,130812,11,SB2711673165,670704,98382,634,72149,25700,0,18,0,0,51,Non contaminated,Non contaminated,Contaminated,Chicken,2020,North America,United States,SB27,60635_KP_FUTI_EMSL_M1,14/12/2020,CA,,California,1,Mislabelled sample to exclude,WELLCOME_Run_9,Escherichia coli
SB278344794,Escherichia coli,100,0.00218918,0,914/1000,823,6162737,3976195,good,SB278344794,5309897,597,8894.3,551664,78,1310,21,204522,9,181301,14,74748,23,SB278344794,525591,95665,1225,70866,25180,0,35,0,0,33,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,3827_KP_Clinical,22/08/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SB278790716,Escherichia coli,100,0.00811798,0,729/1000,823,6162737,3976195,good,SB278790716,6305341,999,6311.65,225575,78,3426,91,56626,31,29885,61,4314,174,SB278790716,503615,68106,51670,87340,31583,0,20,0,0,100,Contaminated,Contaminated,Contaminated,Human,2018,North America,United States,SB27,10189_KP_Clinical,19/06/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SB278344962,Escherichia coli,100,0.00544411,0,805/1000,823,6162737,3976195,good,SB278344962,5157395,215,23987.88,518856,78,589,6,299312,7,179617,12,54452,21,SB278344962,531916,89996,535,65494,24123,0,26,0,0,45,Non contaminated,Non contaminated,Non contaminated,Human,2017,North America,United States,SB27,5532_KP_Clinical,01/12/2017,,,,,,WELLCOME_Run_2,Escherichia coli
SRR7401750,Escherichia coli,100,0.00524853,0,811/1000,823,6162737,3976195,good,SRR7401750,5148394,769,6694.92,247657,128,290,3,103379,19,57383,33,17657,61,SRR7401750,548864,36779,1040,27135,10290,0,200,0,0,66,Non contaminated,Non contaminated,Non contaminated,Avian,2018,North America,,Contextual,,,,,,,,,
SB278790671,Escherichia coli,100,0.0107836,0,663/1000,823,6162737,3976195,good,SB278790671,7490298,4613,1623.74,589072,78,25145,508,186860,11,2093,84,405,1948,SB278790671,526825,94903,727,70011,24775,0,1,0,0,59,Non contaminated,Contaminated,Contaminated,Human,2018,North America,United States,SB27,9213_KP_Clinical,07/05/2018,,,,,,WELLCOME_Run_4,Escherichia coli
SB279407350,Escherichia coli,100,0.00944662,0,695/1000,823,6162737,3976195,good,SB279407350,4958788,112,44274.89,1075290,78,784,17,539136,4,516290,5,146855,9,SB279407350,629979,96754,129,70880,25155,0,36,0,0,93,Non contaminated,Non contaminated,Non contaminated,Human,2019,North America,United States,SB27,22109_KP_Clinical,25/11/2019,,,,,,WELLCOME_Run_6,Escherichia coli
SB2710445585,Escherichia coli,100,0.00152214,0,939/1000,823,6162737,3976195,good,SB2710445585,5092053,240,21216.89,396369,78,870,9,238483,8,172784,13,58044,22,SB2710445585,436251,94662,493,69368,24907,0,55,0,0,85,Non contaminated,Non contaminated,Non contaminated,Human,2020,North America,United States,SB27,26624_KP_Clinical,14/07/2020,,,,,,WELLCOME_Run_9,Escherichia coli
SRR8375460,Escherichia coli,100,0.00521614,0,812/1000,823,6162737,3976195,good,SRR8375460,4892868,135,36243.47,690923,128,394,4,262930,6,168572,10,59699,21,SRR8375460,548074,37379,1298,27600,10567,0,491,0,0,5,Contaminated,Non contaminated,Contaminated,Bovine,2018,North America,,Contextual,,,,,,,,,
SB279406446,Escherichia coli,100,0.0113529,0,650/1000,823,6162737,3976195,good,SB279406446,5537296,540,10254.25,499144,78,1080,11,226489,8,110717,14,36774,30,SB279406446,643049,91394,1160,66590,25014,0,108,0,0,50,Non contaminated,Contaminated,Contaminated,Chicken,2018,North America,United States,SB27,3_KP_FUTI_CN-036,04/05/2018,CA,1,California,1,,WELLCOME_Run_5,Escherichia coli
