"Genome ID","sample","Version","ST_Pasteur","dinB","icdA","pabB","polB","putP","trpA","trpB","uidA"
"64a9bbc349cc8b5494808f3d","SB2713434229","202214121127-v3.2.1","687","58","2","7","17","7","1","4","2"
"64a9bbc349cc8b54c8808f96","SB2713434114","202214121127-v3.2.1","294","25","3","3","10","78","29","2","57"
"64a9bbc349cc8b5504808f49","SB2713434204","202214121127-v3.2.1","1021","10","323","110","17","16","1","201","40"
"64a9bbc349cc8b551a808f83","SB2713434139","202214121127-v3.2.1","6","1","7","1","9","2","20","1","6"
"64a9bbc349cc8b5575809007","SB2713433974","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc349cc8b5664808f7b","SB2713434148","202214121127-v3.2.1","455","2","26","12","1","3","5","3","8"
"64a9bbc349cc8b566d809066","SB2713433857","202214121127-v3.2.1","0a654dd4987b2a2884e82e8ac1f059d3223b3c4f","32","37","48","10","74","57","4","65"
"64a9bbc349cc8b56a5809043","SB2713433899","202214121127-v3.2.1","b875be10e98b18de716cd16a8fb06c46cdcad947","50","3","3","10","5","cb9a32439da33d27fe7005d88765861009dfcd14","a6013a79c58079b009ebbb25eff205b5a432796a","5"
"64a9bbc349cc8b574e808f75","SB2713434155","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b57d5808f21","SB2713434266","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc349cc8b5815808ea8","SB2713434449","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc349cc8b585a808fa1","SB2713434099","202214121127-v3.2.1","533","22","41","21","3","23","23","20","18"
"64a9bbc349cc8b58b980906f","SB2713433834","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8b5a66808ff7","SB2713433992","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b5a7280905c","SB2713433871","202214121127-v3.2.1","716","10","28","3","152","18","1","4","2"
"64a9bbc349cc8b5aad808ff1","SB2713433998","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc349cc8b5ae4808e85","SB2713434496","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b5be480901c","SB2713433942","202214121127-v3.2.1","09b1f2467f3e238e701ddc3d490b118978c324a2","88","24","127","76","4","72","1","9"
"64a9bbc349cc8b5be8808f3e","SB2713434220","202214121127-v3.2.1","8c681e7e5d7a5be06f20d480a2c10c65a0a693f3","2","003900644be8bac0847d83640ffc68cc20400c1e","6","4","1","6","1","1"
"64a9bbc349cc8b5cba80902f","SB2713433921","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8b5d50808ed6","SB2713434397","202214121127-v3.2.1","310","50","47","3","10","5","8","2","30"
"64a9bbc349cc8b5d72808fc0","SB2713434058","202214121127-v3.2.1","9c17020333366df48774b066cb4e89c01cca5117","58","156","110","17","16","31","112","df7da4ddfe09219932b5a0fe8d73d94d3b9d05d3"
"64a9bbc349cc8b5db6808ec9","SB2713434410","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b5dbe808f68","SB2713434170","202214121127-v3.2.1","f13672bd5b862403e04aac03a040603f8bf37096","1","1","2","573a43eba293c7817b3bb5b4b50161c0923bf33f","1","2","3","1"
"64a9bbc349cc8b5dea808f80","SB2713434142","202214121127-v3.2.1","49d6de65c0fb3cf6704771a658a0f6ac9070dc07","32","47","3","10","5","9a1731b68a7ecc40637c81315080b779847adbce","2","47872b8283fa79c9360ee33c6aa4e81e6c4fd5b5"
"64a9bbc349cc8b5e33808f35","SB2713434239","202214121127-v3.2.1","ae7b53a254c9832b653d7f83221076cd728a52c5","82","37","48","10","194","1","4","203"
"64a9bbc349cc8b5e85809050","SB2713433885","202214121127-v3.2.1","2a98241d2cbafdf966872d135c40a5f91e3d905e","1","136","2","59e82ad9294e6941ebb2bf1fd41d21c17aca94c0","21","4","1","6"
"64a9bbc349cc8b5fc5808f64","SB2713434174","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b6043808f2a","SB2713434253","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8b609280904e","SB2713433887","202214121127-v3.2.1","49342c7eda4b5d5041c0aaa51ed09a7498294366","25","3","3","10","16","57","4","5"
"64a9bbc349cc8b60af808f98","SB2713434110","202214121127-v3.2.1","666","25","65","3","10","26","53","4","65"
"64a9bbc349cc8b60e7808f4b","SB2713434200","202214121127-v3.2.1","a3fdf8c1a5d3a3b3c6e3bc48ad0c285359e8142c","6","3","3","25","6","8f042fe2590761d612e7f860d25181f9d8fb69c4","4","2"
"64a9bbc349cc8b626f808efb","SB2713434352","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b62d7808eaf","SB2713434442","202214121127-v3.2.1","292","16","1","16","30","4","182","6","27"
"64a9bbc349cc8b62e780905b","SB2713433872","202214121127-v3.2.1","47dbeb3ca7476b5fd0df3614db362aae846d6c25","58","323","110","17","16","31","c5a8a6e3c747380abf60e043c14bea472e420b5f","40"
"64a9bbc349cc8b62f6808ffa","SB2713433989","202214121127-v3.2.1","1e69dcb78580356ab52ebe9e4c0283e43a54619c","29","2","3","3","16","1","4","23"
"64a9bbc349cc8b635b808f4c","SB2713434199","202214121127-v3.2.1","114817d8eb9c206f126a7ffeb2da92cd56769817","32","170","3","10","78","7","4","665386af7ef8f651a9b6cc813df7f6ed9d99c1f5"
"64a9bbc349cc8b6362808fef","SB2713434000","202214121127-v3.2.1","2d5608eaac11129e13ffd817c3729aec6dd24acf","50","47","4","10","5","8","2","30"
"64a9bbc349cc8b640c80902d","SB2713433923","202214121127-v3.2.1","1106","82","3","3","2","5","8","2","2"
"64a9bbc349cc8b64d7808f45","SB2713434210","202214121127-v3.2.1","09b1f2467f3e238e701ddc3d490b118978c324a2","88","24","127","76","4","72","1","9"
"64a9bbc349cc8b64dd808fa9","SB2713434089","202214121127-v3.2.1","28","2","22","6","4","1","6","1","1"
"64a9bbc349cc8b6567808eb1","SB2713434440","202214121127-v3.2.1","7","6","6","4","2","6","7","2","4"
"64a9bbc349cc8b65c5809031","SB2713433919","202214121127-v3.2.1","19","7","37","4","10","26","7","4","2"
"64a9bbc349cc8b6708808e7c","SB2713434528","202214121127-v3.2.1","a47f31557940027df89895372a9d3c5d19de28a5","158","309","3","206","71","7","4","21"
"64a9bbc349cc8b6859808f09","SB2713434301","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc349cc8b68e3808f2d","SB2713434250","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc349cc8b68ed809067","SB2713433856","202214121127-v3.2.1","420","60","3","3","26","16","121","116","110"
"64a9bbc349cc8b697c808ee1","SB2713434384","202214121127-v3.2.1","3183cc76307e00ab7595c3db0e1955e2ca438970","7","32","18","2","5","8","2","f452f33c53ca4636d3511468858c3753a480af89"
"64a9bbc349cc8b699a808e92","SB2713434473","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b6a15808f7e","SB2713434145","202214121127-v3.2.1","34c36e851947aff0be1e15577a844251261468cd","88","fb363f4f96d0ea21c21e328679fbfb3dbcbc94da","74","112","4","19","1","27"
"64a9bbc349cc8b6ad0809022","SB2713433934","202214121127-v3.2.1","24","7","32","18","2","5","8","2","2"
"64a9bbc349cc8b6af580900e","SB2713433966","202214121127-v3.2.1","3818de8a1592d4ace8786d15c54bdbad11e73b9f","76","3","4","100","41","1","4","23"
"64a9bbc349cc8b6b61809058","SB2713433876","202214121127-v3.2.1","facaeb532262ff5da2d8881c5b24368b23e2e207","156","134983caaa8263b7ffc5a7be68063923e3ecd971","201","212","f5599f7e72692aedac70fed1463a6ab38b9b79cf","202","197","42"
"64a9bbc349cc8b6bfb808ecc","SB2713434407","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b6c14808f85","SB2713434137","202214121127-v3.2.1","d6cb0be7af20e2de78d12db1a6f40eb0d2b8c0c8","60","3","4","10","67","7","4","2"
"64a9bbc349cc8b6c9d809040","SB2713433902","202214121127-v3.2.1","2a98241d2cbafdf966872d135c40a5f91e3d905e","1","136","2","59e82ad9294e6941ebb2bf1fd41d21c17aca94c0","21","4","1","6"
"64a9bbc349cc8b6cda809018","SB2713433956","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc349cc8b6d00808f51","SB2713434194","202214121127-v3.2.1","2017bcad456d656d39aa6e8fc868fc7b7b59ee35","83","28","89e39cc5c3b901700f783101f576b2c2669b1cdc","3","18","1","110","40"
"64a9bbc349cc8b6d42808fa6","SB2713434094","202214121127-v3.2.1","305","22","41","21","92","23","23","20","18"
"64a9bbc349cc8b6db1808f32","SB2713434244","202214121127-v3.2.1","96c2ff73a613690cd350c65f79e92035ee97b543","ac8f371d156431c7da75f08dc1b70fd238321ae2","ee2185d098c9a6dd058495b62a4d0b83248d0ab7","9","82","2","2518245a937dfd7b6ddb87f320d6a3ae7ee0a59a","1","56"
"64a9bbc349cc8b6f6580906b","SB2713433840","202214121127-v3.2.1","97dec73b7e1684c833835a6d4071b3c73d3f8170","10","28","110","3","18","1","4665101c94ee7cd2c2cd7df2766a74d1968ebd18","23"
"64a9bbc349cc8b6fd4808e94","SB2713434471","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc349cc8b7072808f48","SB2713434207","202214121127-v3.2.1","716","10","28","3","152","18","1","4","2"
"64a9bbc349cc8b708f808f2e","SB2713434249","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc349cc8b70f6808e98","SB2713434467","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b71c1808f86","SB2713434136","202214121127-v3.2.1","383","57","2","7","106","60","1","4","23"
"64a9bbc349cc8b7355808f0d","SB2713434296","202214121127-v3.2.1","204e4897aa25af8849e4e4302eeed45429b1f21f","5","150","3","10","16","8","2","65"
"64a9bbc349cc8b73aa808e86","SB2713434495","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc349cc8b73d3808f27","SB2713434257","202214121127-v3.2.1","8b36997d07b4bbd3a1c735f06ac88f09f2ad4f40","179de7a799ec9136076b54b01fb316255dc8e5b5","3","62","52","16","1","4","2"
"64a9bbc349cc8b73e5808fae","SB2713434081","202214121127-v3.2.1","304","1","23","73","55","43","18","46","1"
"64a9bbc349cc8b73f0808f0a","SB2713434299","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b73f4808ee4","SB2713434380","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b73fa808f07","SB2713434304","202214121127-v3.2.1","4","2","4","6","4","1","6","1","1"
"64a9bbc349cc8b7405808ef9","SB2713434354","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b743a808f39","SB2713434234","202214121127-v3.2.1","82bec7ecc202085ea0901ad6cb9b3747121c3e08","32","65","413d6d9bbc823ec14018d497dc85db766a3cc088","10","16","7","4","5"
"64a9bbc349cc8b743b809053","SB2713433882","202214121127-v3.2.1","303","25","3","48","10","26","57","4","90"
"64a9bbc349cc8b746b808f5b","SB2713434183","202214121127-v3.2.1","7c8d3e7a2f5ace1b5546704f0faa58ceb908de32","4","6625c55b49d455f64f0c13d645c90493c772b98b","2","182","7de32cb9d4a5b0aba92095ac14304fb561f279be","6","1","6"
"64a9bbc349cc8b757a808f8a","SB2713434132","202214121127-v3.2.1","66","6","5","3","2","6","7","2","4"
"64a9bbc349cc8b75bf809012","SB2713433962","202214121127-v3.2.1","4e2a47154bd142b6b853e95e5760eb4fc53565d3","10","149","3","3","7","1","79517e46af63ddcf8fd1a21e314288a294130771","4"
"64a9bbc349cc8b780f808f1a","SB2713434277","202214121127-v3.2.1","1108","25","3","48","10","228","57","4","90"
"64a9bbc349cc8b7811809086","SB2713433808","202214121127-v3.2.1","2","8","2","7","3","7","1","4","2"
"64a9bbc349cc8b7856808eab","SB2713434446","202214121127-v3.2.1","edccadfae6828161a9cd4139e27f1d42f16967e4","1","26","2","31","1","18","1","86be7ebef041e94e958f84ffccdbf95c79025351"
"64a9bbc349cc8b7896808f8e","SB2713434125","202214121127-v3.2.1","375","2","48","73","82","127","18","46","1"
"64a9bbc349cc8b789d809034","SB2713433916","202214121127-v3.2.1","24","7","32","18","2","5","8","2","2"
"64a9bbc349cc8b78a2808ea2","SB2713434455","202214121127-v3.2.1","976","58","156","4","17","16","31","112","40"
"64a9bbc349cc8b7906808f5a","SB2713434184","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b7912809046","SB2713433896","202214121127-v3.2.1","306","7","3","3","10","74","7","4","5"
"64a9bbc349cc8b7a6680906c","SB2713433837","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b7bd5809051","SB2713433884","202214121127-v3.2.1","716","10","28","3","152","18","1","4","2"
"64a9bbc349cc8b7bff809057","SB2713433878","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8b7c1c808fa0","SB2713434100","202214121127-v3.2.1","b16c7bc7156f8d75de8d7f4644e7c9468d747e7d","25","91","107","10","71","29","2","57"
"64a9bbc349cc8b7cab808e8b","SB2713434481","202214121127-v3.2.1","d490c639185d553ffe811e4e794cca50363d7f18","63","26","93d00dd9de81c72de0cc344e453af3cb0c3fed64","28","1","18","1","8"
"64a9bbc349cc8b7cd6808f52","SB2713434193","202214121127-v3.2.1","2b1a3d19775684778c623354f0116ee0a8b86500","118","236","16","30","4","163","e3d8a6b4f0642cf65df3fceebb082af69b6cce8e","27"
"64a9bbc349cc8b7d06808fc6","SB2713434051","202214121127-v3.2.1","beacf34c236ba7deabe395205e39351684ecb3b0","32","309","4","10","26","8","2","5"
"64a9bbc349cc8b7d08808f87","SB2713434135","202214121127-v3.2.1","1a74f9cb94513093b46dec6229ef57567c5e8859","11","da4b5aadaba4b0319a2891a289a6106692b3e072","4","52","119f55c76d10e2eea72123b5b025047036475822","31","18","20"
"64a9bbc349cc8b7d2f809042","SB2713433900","202214121127-v3.2.1","21","7","33","18","2","5","28","2","2"
"64a9bbc349cc8b7e64808fb9","SB2713434067","202214121127-v3.2.1","4d80eb57299c9687ff71145afedd81e2f7aed46a","64","252","129","21","175","210","138","11"
"64a9bbc349cc8b7e7b808f29","SB2713434254","202214121127-v3.2.1","8","23","9","8","12","9","11","7","13"
"64a9bbc349cc8b7efd808eca","SB2713434409","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b7f32808feb","SB2713434004","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc349cc8b8031808f36","SB2713434238","202214121127-v3.2.1","b4a318a2ce1c138ff3f2514a7d32cc1a9808c540","87","160","4","10","78","29","2","5"
"64a9bbc349cc8b8131808f71","SB2713434159","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b8154808efe","SB2713434314","202214121127-v3.2.1","98ed3a281e2499a414715f0ead37c74bb87c4838","2","f3e8d7f23f02abd0947725310c61e4e9a2582466","6","4","1","6","1","1"
"64a9bbc349cc8b81bd809004","SB2713433977","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc349cc8b8233808f57","SB2713434187","202214121127-v3.2.1","a27294a671ca38e1deb36cb77d8b592cb08b15f1","1","14","2","31","b29f6a48f8b969e47cdf55c480a8c5a13d372cca","4","1","7"
"64a9bbc349cc8b82bd809047","SB2713433895","202214121127-v3.2.1","10","4","18","10","5","2","4","1","6"
"64a9bbc349cc8b850b809017","SB2713433957","202214121127-v3.2.1","7e434388680b380b485dd55d0528cfb69d702b78","60","290","3df0d48386870759541cbcf3130a34f3f02f4551","c017c2f10b9dab607085ea912c8739d75c77d46d","16","57","4","2"
"64a9bbc349cc8b85dc808fce","SB2713434039","202214121127-v3.2.1","76e0db23154421fdac391494b5b6158568c5878d","10","28","4","3","18","1","132","2"
"64a9bbc349cc8b869f808fa2","SB2713434098","202214121127-v3.2.1","108","25","65","48","10","16","8","2","2"
"64a9bbc349cc8b874d808ee3","SB2713434381","202214121127-v3.2.1","1a74f9cb94513093b46dec6229ef57567c5e8859","11","da4b5aadaba4b0319a2891a289a6106692b3e072","4","52","119f55c76d10e2eea72123b5b025047036475822","31","18","20"
"64a9bbc349cc8b8828808fc2","SB2713434056","202214121127-v3.2.1","664","8","2","7","3","7","1","4","79"
"64a9bbc349cc8b8885808e9c","SB2713434462","202214121127-v3.2.1","c6bb108b64faad0e3781987a438a48b43eb572dd","10","2","7","18","7","1","4","2"
"64a9bbc349cc8b895f808f97","SB2713434113","202214121127-v3.2.1","00867a67962f205ac8a35d66048918a56c42faec","58","3ed8eeba27ccdedfabd8e6bad0ccad87ba2c207f","4","17","25","31","18","20"
"64a9bbc349cc8b8a69808eef","SB2713434365","202214121127-v3.2.1","1","1","1","2","1","1","2","3","1"
"64a9bbc349cc8b8a8d808fed","SB2713434002","202214121127-v3.2.1","976","58","156","4","17","16","31","112","40"
"64a9bbc349cc8b8acd808f5d","SB2713434181","202214121127-v3.2.1","129","4","77","10","5","2","4","1","6"
"64a9bbc349cc8b8ad5809016","SB2713433958","202214121127-v3.2.1","976","58","156","4","17","16","31","112","40"
"64a9bbc349cc8b8b12809009","SB2713433972","202214121127-v3.2.1","687","58","2","7","17","7","1","4","2"
"64a9bbc349cc8b8f63808ea9","SB2713434448","202214121127-v3.2.1","229d4e2718574ce9ba44941d70702743186701cc","14","23","2","55","181","18","46","1"
"64a9bbc349cc8b8fe6809002","SB2713433979","202214121127-v3.2.1","88","32","47","4","10","16","7","4","5"
"64a9bbc349cc8b91dd809071","SB2713433831","202214121127-v3.2.1","2d5608eaac11129e13ffd817c3729aec6dd24acf","50","47","4","10","5","8","2","30"
"64a9bbc349cc8b93b1808eb9","SB2713434430","202214121127-v3.2.1","908","18","8","27","11","8","12","13","11"
"64a9bbc349cc8b93db808ed8","SB2713434394","202214121127-v3.2.1","7af8321fbbb7de2caa5d8c4f52fd94e5aa3377e3","10","2","7","3","7","dae53af395cce65fcfb3731c25c3dfd63d1e8215","4","2"
"64a9bbc349cc8b9448808f46","SB2713434209","202214121127-v3.2.1","9c0999232ac8f9f1a0bc8a4bc97303d308a899ef","25","1c317088626d05128e6f9faef82240e4d8235c4e","48","10","16","8","2","2"
"64a9bbc349cc8b96c1808f7d","SB2713434146","202214121127-v3.2.1","297a09d88d47df5ae860d7298f5cb5a797fa6182","2","4","6","4","1","6","1","17021485487663a11bfb03b32789ff6de1c95eca"
"64a9bbc349cc8b9744809065","SB2713433859","202214121127-v3.2.1","7","6","6","4","2","6","7","2","4"
"64a9bbc349cc8b97a9808fe2","SB2713434014","202214121127-v3.2.1","74","6","5","4","2","6","7","2","4"
"64a9bbc349cc8b9855809072","SB2713433830","202214121127-v3.2.1","446","10","2","3","3","7","1","4","2"
"64a9bbc349cc8b9b1f809077","SB2713433824","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8b9c1f809088","SB2713433806","202214121127-v3.2.1","132","10","2","7","3","7","1","4","2"
"64a9bbc349cc8b9c8380900f","SB2713433965","202214121127-v3.2.1","817","10","2","3","3","7","1","4","4"
"64a9bbc349cc8b9e77808faf","SB2713434080","202214121127-v3.2.1","3","3","8","5","11","8","3","5","3"
"64a9bbc349cc8b9e7a808eb6","SB2713434434","202214121127-v3.2.1","338","24","3","3","26","16","108","4","2"
"64a9bbc349cc8b9e7c808fd9","SB2713434025","202214121127-v3.2.1","1095","73","99","102","95","4","72","1","74"
"64a9bbc349cc8b9eb2808ef1","SB2713434363","202214121127-v3.2.1","53","1","7","1","9","20","20","1","6"
"64a9bbc349cc8b9fb480902e","SB2713433922","202214121127-v3.2.1","108","25","65","48","10","16","8","2","2"
"64a9bbc349cc8ba0aa809006","SB2713433975","202214121127-v3.2.1","5","5","3","3","10","5","8","2","5"
"64a9bbc349cc8ba198808ec2","SB2713434418","202214121127-v3.2.1","24","7","32","18","2","5","8","2","2"
"64a9bbc349cc8ba25a808f03","SB2713434309","202214121127-v3.2.1","940","156","303","189","201","201","220","189","42"
"64a9bbc349cc8ba27b80900c","SB2713433968","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc349cc8ba284808fdc","SB2713434022","202214121127-v3.2.1","471","6","6","4","2","154","7","2","4"
"64a9bbc349cc8ba43d808fa3","SB2713434097","202214121127-v3.2.1","dbf2bdd9bfa9dbc9ae7d5a879a264cc794ef9b9f","18","0fe68d50d8d980f593624a773775d7acc6732406","00336633ed54973c31bacf045f891b595507c453","12","14","13","176","4f6b2834e6ad6f5e7f8c1b002d2e4b1796c0364b"
"64a9bbc349cc8ba46d808fe0","SB2713434017","202214121127-v3.2.1","19653e7207404568d0e2d899414e1c6514a1eedc","8","28","7","3","7","1","fe6c698b0e143c21278a31c5acf7e8ac7e14fb68","2"
"64a9bbc349cc8ba4fa808f93","SB2713434117","202214121127-v3.2.1","48","2","11","23","15","10","15","10","12"
"64a9bbc349cc8ba578808fe7","SB2713434008","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8ba604808f17","SB2713434280","202214121127-v3.2.1","86","24","31","4","26","16","29","2","2"
"64a9bbc349cc8ba675808ed0","SB2713434403","202214121127-v3.2.1","50919660e18971dee89f612ff6bdf6d77d36c71e","1","1","c123a40a1ebb2677b679bd92ce047216a6672015","1","1","c92167963b01f273038816c7df7acc6d9a7a4605","3","1"
"64a9bbc349cc8ba73c808e8a","SB2713434482","202214121127-v3.2.1","621e74dd222c1501baf0c692f94743ab98688ceb","10","28","7","18","18","26","4","2"
"64a9bbc349cc8ba75e808f06","SB2713434305","202214121127-v3.2.1","28543f33ce98f3942dbe0faac74db6550de78974","8","2","7","9ab499fbfb68ee186891d7ded6db85a5e5bf2559","2ffeb57b8009a98f5778c186f0c7dbdd73bc5237","1","4","2"
"64a9bbc349cc8ba7b3808e88","SB2713434493","202214121127-v3.2.1","7","6","6","4","2","6","7","2","4"
"64a9bbc349cc8ba822808f22","SB2713434265","202214121127-v3.2.1","661","83","28","110","3","18","1","110","40"
"64a9bbc349cc8ba86e808f13","SB2713434285","202214121127-v3.2.1","032a16aec028a2b924e98eb61b8bb7337ab18fff","10","28","7","3","18","1","4","fca7f0db02924d66e301e7d6aa308eb401b3dd99"
"64a9bbc349cc8baab2808e9b","SB2713434463","202214121127-v3.2.1","478","8","2","7","84","7","1","4","2"
"64a9bbc349cc8bacaf808eb8","SB2713434432","202214121127-v3.2.1","539","2","11","23","136","10","15","10","12"
"64a9bbc349cc8badc6808f3b","SB2713434231","202214121127-v3.2.1","3183cc76307e00ab7595c3db0e1955e2ca438970","7","32","18","2","5","8","2","f452f33c53ca4636d3511468858c3753a480af89"
